0,199,98,item_000_frame_000000_roi_0.png,256,256
1,69,51,item_000_frame_000000_roi_0.png,256,256
2,39,136,item_000_frame_000000_roi_0.png,256,256
3,171,169,item_000_frame_000000_roi_0.png,256,256
4,218,131,item_000_frame_000000_roi_0.png,256,256
5,66,71,item_000_frame_000000_roi_0.png,256,256
6,35,179,item_000_frame_000000_roi_0.png,256,256
7,181,218,item_000_frame_000000_roi_0.png,256,256
0,201,68,item_001_frame_000000_roi_1.png,256,256
1,47,66,item_001_frame_000000_roi_1.png,256,256
2,39,140,item_001_frame_000000_roi_1.png,256,256
3,187,152,item_001_frame_000000_roi_1.png,256,256
4,225,112,item_001_frame_000000_roi_1.png,256,256
5,40,101,item_001_frame_000000_roi_1.png,256,256
6,43,188,item_001_frame_000000_roi_1.png,256,256
7,194,205,item_001_frame_000000_roi_1.png,256,256
0,198,97,item_002_frame_000048_roi_0.png,256,256
1,58,50,item_002_frame_000048_roi_0.png,256,256
2,30,133,item_002_frame_000048_roi_0.png,256,256
3,166,172,item_002_frame_000048_roi_0.png,256,256
4,220,135,item_002_frame_000048_roi_0.png,256,256
4,62,70,item_002_frame_000048_roi_0.png,256,256
6,31,181,item_002_frame_000048_roi_0.png,256,256
7,175,220,item_002_frame_000048_roi_0.png,256,256
0,199,103,item_004_frame_000097_roi_0.png,256,256
1,72,49,item_004_frame_000097_roi_0.png,256,256
2,41,126,item_004_frame_000097_roi_0.png,256,256
3,170,167,item_004_frame_000097_roi_0.png,256,256
4,219,137,item_004_frame_000097_roi_0.png,256,256
5,71,69,item_004_frame_000097_roi_0.png,256,256
6,33,167,item_004_frame_000097_roi_0.png,256,256
7,176,218,item_004_frame_000097_roi_0.png,256,256
0,83,83,item_006_frame_000145_roi_0.png,256,256
1,210,90,item_006_frame_000145_roi_0.png,256,256
2,123,119,item_006_frame_000145_roi_0.png,256,256
3,40,112,item_006_frame_000145_roi_0.png,256,256
4,91,145,item_006_frame_000145_roi_0.png,256,256
5,210,167,item_006_frame_000145_roi_0.png,256,256
6,135,187,item_006_frame_000145_roi_0.png,256,256
7,42,177,item_006_frame_000145_roi_0.png,256,256
0,46,124,item_007_frame_000145_roi_1.png,256,256
1,82,58,item_007_frame_000145_roi_1.png,256,256
2,172,68,item_007_frame_000145_roi_1.png,256,256
3,145,133,item_007_frame_000145_roi_1.png,256,256
4,61,199,item_007_frame_000145_roi_1.png,256,256
5,96,133,item_007_frame_000145_roi_1.png,256,256
6,184,144,item_007_frame_000145_roi_1.png,256,256
7,160,210,item_007_frame_000145_roi_1.png,256,256
0,101,97,item_012_frame_000290_roi_0.png,256,256
1,208,101,item_012_frame_000290_roi_0.png,256,256
2,141,113,item_012_frame_000290_roi_0.png,256,256
3,63,121,item_012_frame_000290_roi_0.png,256,256
4,108,194,item_012_frame_000290_roi_0.png,256,256
5,204,190,item_012_frame_000290_roi_0.png,256,256
6,150,167,item_012_frame_000290_roi_0.png,256,256
7,52,176,item_012_frame_000290_roi_0.png,256,256
0,102,78,item_018_frame_000435_roi_0.png,256,256
1,212,89,item_018_frame_000435_roi_0.png,256,256
2,119,108,item_018_frame_000435_roi_0.png,256,256
3,50,92,item_018_frame_000435_roi_0.png,256,256
4,110,140,item_018_frame_000435_roi_0.png,256,256
5,211,180,item_018_frame_000435_roi_0.png,256,256
6,118,201,item_018_frame_000435_roi_0.png,256,256
7,45,178,item_018_frame_000435_roi_0.png,256,256
0,59,110,item_019_frame_000435_roi_1.png,256,256
1,38,61,item_019_frame_000435_roi_1.png,256,256
2,130,60,item_019_frame_000435_roi_1.png,256,256
3,173,119,item_019_frame_000435_roi_1.png,256,256
4,57,189,item_019_frame_000435_roi_1.png,256,256
5,45,131,item_019_frame_000435_roi_1.png,256,256
6,141,129,item_019_frame_000435_roi_1.png,256,256
7,184,197,item_019_frame_000435_roi_1.png,256,256
0,105,82,item_024_frame_000579_roi_0.png,256,256
1,206,89,item_024_frame_000579_roi_0.png,256,256
2,126,107,item_024_frame_000579_roi_0.png,256,256
3,54,94,item_024_frame_000579_roi_0.png,256,256
4,111,148,item_024_frame_000579_roi_0.png,256,256
5,213,171,item_024_frame_000579_roi_0.png,256,256
6,114,201,item_024_frame_000579_roi_0.png,256,256
7,41,185,item_024_frame_000579_roi_0.png,256,256
0,99,90,item_030_frame_000724_roi_0.png,256,256
1,208,101,item_030_frame_000724_roi_0.png,256,256
2,136,130,item_030_frame_000724_roi_0.png,256,256
3,59,116,item_030_frame_000724_roi_0.png,256,256
4,96,152,item_030_frame_000724_roi_0.png,256,256
5,217,175,item_030_frame_000724_roi_0.png,256,256
6,138,200,item_030_frame_000724_roi_0.png,256,256
7,40,192,item_030_frame_000724_roi_0.png,256,256
0,105,72,item_036_frame_000869_roi_0.png,256,256
1,201,116,item_036_frame_000869_roi_0.png,256,256
2,113,126,item_036_frame_000869_roi_0.png,256,256
3,50,97,item_036_frame_000869_roi_0.png,256,256
4,92,142,item_036_frame_000869_roi_0.png,256,256
5,204,187,item_036_frame_000869_roi_0.png,256,256
6,115,204,item_036_frame_000869_roi_0.png,256,256
7,32,159,item_036_frame_000869_roi_0.png,256,256
0,48,137,item_037_frame_000869_roi_1.png,256,256
1,80,61,item_037_frame_000869_roi_1.png,256,256
2,178,68,item_037_frame_000869_roi_1.png,256,256
3,143,137,item_037_frame_000869_roi_1.png,256,256
4,65,193,item_037_frame_000869_roi_1.png,256,256
5,98,131,item_037_frame_000869_roi_1.png,256,256
6,185,131,item_037_frame_000869_roi_1.png,256,256
7,154,209,item_037_frame_000869_roi_1.png,256,256
0,48,144,item_043_frame_001014_roi_1.png,256,256
1,79,65,item_043_frame_001014_roi_1.png,256,256
2,173,75,item_043_frame_001014_roi_1.png,256,256
3,139,144,item_043_frame_001014_roi_1.png,256,256
4,62,203,item_043_frame_001014_roi_1.png,256,256
5,99,119,item_043_frame_001014_roi_1.png,256,256
6,174,132,item_043_frame_001014_roi_1.png,256,256
7,158,215,item_043_frame_001014_roi_1.png,256,256
0,121,116,item_048_frame_001159_roi_0.png,256,256
1,216,112,item_048_frame_001159_roi_0.png,256,256
2,131,87,item_048_frame_001159_roi_0.png,256,256
3,58,106,item_048_frame_001159_roi_0.png,256,256
4,123,203,item_048_frame_001159_roi_0.png,256,256
5,217,186,item_048_frame_001159_roi_0.png,256,256
6,141,169,item_048_frame_001159_roi_0.png,256,256
7,58,183,item_048_frame_001159_roi_0.png,256,256
0,43,129,item_055_frame_001304_roi_1.png,256,256
1,85,64,item_055_frame_001304_roi_1.png,256,256
2,162,64,item_055_frame_001304_roi_1.png,256,256
3,113,123,item_055_frame_001304_roi_1.png,256,256
4,52,185,item_055_frame_001304_roi_1.png,256,256
5,90,126,item_055_frame_001304_roi_1.png,256,256
6,170,129,item_055_frame_001304_roi_1.png,256,256
7,137,190,item_055_frame_001304_roi_1.png,256,256
0,144,121,item_065_frame_001594_roi_0.png,256,256
1,208,71,item_065_frame_001594_roi_0.png,256,256
2,108,71,item_065_frame_001594_roi_0.png,256,256
3,66,112,item_065_frame_001594_roi_0.png,256,256
4,157,195,item_065_frame_001594_roi_0.png,256,256
5,216,145,item_065_frame_001594_roi_0.png,256,256
6,116,138,item_065_frame_001594_roi_0.png,256,256
7,75,197,item_065_frame_001594_roi_0.png,256,256
0,111,125,item_071_frame_001738_roi_0.png,256,256
1,202,92,item_071_frame_001738_roi_0.png,256,256
2,121,85,item_071_frame_001738_roi_0.png,256,256
3,45,126,item_071_frame_001738_roi_0.png,256,256
4,128,203,item_071_frame_001738_roi_0.png,256,256
5,217,171,item_071_frame_001738_roi_0.png,256,256
6,126,169,item_071_frame_001738_roi_0.png,256,256
7,55,200,item_071_frame_001738_roi_0.png,256,256
0,131,153,item_083_frame_002028_roi_0.png,256,256
1,198,64,item_083_frame_002028_roi_0.png,256,256
2,95,66,item_083_frame_002028_roi_0.png,256,256
3,41,137,item_083_frame_002028_roi_0.png,256,256
4,160,188,item_083_frame_002028_roi_0.png,256,256
5,212,121,item_083_frame_002028_roi_0.png,256,256
6,117,123,item_083_frame_002028_roi_0.png,256,256
7,69,196,item_083_frame_002028_roi_0.png,256,256
0,56,119,item_084_frame_002028_roi_1.png,256,256
1,88,56,item_084_frame_002028_roi_1.png,256,256
2,179,70,item_084_frame_002028_roi_1.png,256,256
3,152,131,item_084_frame_002028_roi_1.png,256,256
4,56,190,item_084_frame_002028_roi_1.png,256,256
5,98,117,item_084_frame_002028_roi_1.png,256,256
6,196,118,item_084_frame_002028_roi_1.png,256,256
7,146,201,item_084_frame_002028_roi_1.png,256,256
0,51,132,item_090_frame_002173_roi_1.png,256,256
1,107,57,item_090_frame_002173_roi_1.png,256,256
2,184,69,item_090_frame_002173_roi_1.png,256,256
3,130,142,item_090_frame_002173_roi_1.png,256,256
4,67,192,item_090_frame_002173_roi_1.png,256,256
5,122,116,item_090_frame_002173_roi_1.png,256,256
6,203,128,item_090_frame_002173_roi_1.png,256,256
7,133,202,item_090_frame_002173_roi_1.png,256,256
0,204,99,item_096_frame_002318_roi_1.png,256,256
1,111,70,item_096_frame_002318_roi_1.png,256,256
2,42,96,item_096_frame_002318_roi_1.png,256,256
3,149,120,item_096_frame_002318_roi_1.png,256,256
4,208,180,item_096_frame_002318_roi_1.png,256,256
5,116,150,item_096_frame_002318_roi_1.png,256,256
6,62,171,item_096_frame_002318_roi_1.png,256,256
7,147,194,item_096_frame_002318_roi_1.png,256,256
0,90,96,item_101_frame_002463_roi_0.png,256,256
1,213,88,item_101_frame_002463_roi_0.png,256,256
2,125,118,item_101_frame_002463_roi_0.png,256,256
3,44,118,item_101_frame_002463_roi_0.png,256,256
4,104,166,item_101_frame_002463_roi_0.png,256,256
5,209,163,item_101_frame_002463_roi_0.png,256,256
6,126,179,item_101_frame_002463_roi_0.png,256,256
7,47,193,item_101_frame_002463_roi_0.png,256,256
0,75,63,item_113_frame_002752_roi_0.png,256,256
1,212,98,item_113_frame_002752_roi_0.png,256,256
2,132,129,item_113_frame_002752_roi_0.png,256,256
3,43,104,item_113_frame_002752_roi_0.png,256,256
4,73,155,item_113_frame_002752_roi_0.png,256,256
5,202,186,item_113_frame_002752_roi_0.png,256,256
6,119,212,item_113_frame_002752_roi_0.png,256,256
7,17,181,item_113_frame_002752_roi_0.png,256,256
